OBJECTID,KOMMENTAAR,PILT,KUUPAEV,TYYP,NUMVOTES,GlobalID,PildiLink,CreationDate,Creator,EditDate,Editor,lon,lat
814,Väga kõrge äärekivi ülekäigurajal,,1536038132000,0,,609e24f4-d7c7-4397-ba11-8ba2022c7f0c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6968721198284,59.3972393408061
815,,,1536038269000,0,,2bbe7e75-4c89-453f-9c52-e78d47443a41,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7494740430765,59.4249008455786
816,"Hommikuti ei ole võimalik maha märgitud rattateed kasutada sest seal seisavad ummikus olevad autod. Paigaldada piirdepostid, et autojuhid jääks enda rajale.",,1536038268000,2,,da5125af-08e7-47cd-b5e6-f9b84a9e1905,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6953576444111,59.3967082739481
817,tõesti kitsas koht valgusfoori juures,,1536040392000,2,,078a30a3-ae3a-4e88-93cf-9d8bcca1c9c2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.759660666545,59.4303349394284
818,"Kogu Südalinna ala, ehk teisisõnu peamised sihtkohad, kuhu jalgrattaga võiks ja saaks tulla, võiks olla samuti jalgrattaid silmas pidadaes läbi mõeldud.",,1536041807000,2,,3c66c694-8122-477a-acc5-d87e735e17f8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7531359008747,59.4328556175785
819,Liivalaia tänava ületamine on kogu ulatuses väga ebameeldiv ja aeganõudev - nii jala kui rattaga.,,1536041808000,2,,017fb112-a1be-4b64-956b-9f21e522d0c4,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7482188487918,59.4280336520295
820,Sakala tänav on loogiline shortcut Estonia pst suunas. Võiks olla jalgratastele ja jalakäijatele välja ehitatud,,1536041808000,2,,41e9c7a5-d8e5-429b-8405-041960d4f976,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7461669253948,59.4307719389045
821,Jalgrattatee bussitaskust vasakul on ohtlik - rattur ei ole bussijuhile eriti näha ja möödudes peatuvast bussist võib buss ootamatult otsa keerata.,,1536041808000,2,,c716438c-545c-475f-8087-17e61a093bb5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7432395705628,59.4288598989974
822,,,1536042256000,0,,b4c883f2-4e77-4405-8b91-3f6d07cb3a9c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7240076520448,59.4283091631094
823,,,1536042256000,1,,d6cf55ca-2389-4d5f-8a34-2008ca6c9497,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7244227406847,59.4283187552078
824,Liivalaia tänaval on lisaks kõnniteele joonistatud sinkavonka rattateele ja tee serva joonistatud tee. Antud kohas läheb see ohtlikult kitsaks.,,1536041808000,2,,564921aa-8706-4999-9e97-4ef55dfa16b6,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7544242698997,59.4289150356613
825,Kitsas kõnnitee ja kõrged äärekivid. Rattal võiks olla eraldi sõidurida maha joonitud nagu alates tehnika tänavast.,,1536042371000,2,,e2c8a66a-735a-4ced-8326-200581f32620,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7344431988894,59.438200712186
826,,,1536042438000,0,,5f9627dd-3955-421f-964a-5eee1d3d81cc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7484846297958,59.432839270808
827,,,1536042438000,0,,0b3ed6d8-c120-4f69-9d7f-94651f8c78cb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7482982827937,59.4327393874095
828,Äärmiselt ohtlik koht - mäest alla sõites ratta/rulluisude/rullsuuskadega on tihti olukordi kus Paldiski mnt või Moonalao tänavalt keegi ette keerab võ ei suuda rattur pidama saada.,,1536042256000,2,,1ea38995-b868-4468-b42e-ef11ff5c6c56,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6103070285288,59.4024852946461
829,,,1536042438000,1,,aeeef254-1ffc-4841-bfef-d0c480a03e83,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7458204893382,59.4306122754345
830,"Kuidas siit mööda Liivalaiat edasi Pronksi ja Jõe tänava peale liikuda? Minnes kõnniteele, suunavad torupiirded parki, kust välja saamiseks tuleb ületada treppe. Rattatee võiks jätkuda Jõe tänavani mõlemal pool Pronksi tänavat",,1536041808000,2,,f0706993-a968-4b67-aaee-f7a9b0828fb2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7637621062457,59.433103172041
831,Väga tihti ei anta siin jalakäijatele autojuhtide poolt teed - autod tulevad järveotsa teelt suure hooga kurvi tagant.,,1536042256000,2,,c8372624-c4f6-4d2b-8741-01e979bc9f0e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6492188329611,59.4075165587849
832,siin ei lasta üle tee ei jalakäijat ega ratturit. Ülekäigukoht on vajalik tähistada!,,1536042438000,2,,0e10594f-c590-4755-bd2a-90b24ce3ce1f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7483658315833,59.4327873624216
833,,,1536042812000,0,,252be2c4-0bea-460d-b13d-62b22a2e346b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.77802417641,59.4363934228347
834,Kuni Harkust Paldiski maanteeni (mööda kergliiklusteed - paralleelne kõrgepinge tänavaga) on olukord väga hea kuid kesklinna liikujale mööda Endla tänavat hakkab alates Lahepea tänava ja Paldiski maantee ristist ellujäämiskursus.,,1536042256000,2,,c0281a84-564a-49ce-a153-a7a770a610c8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6895821495059,59.4299174991614
835,"vihmaveerennid sillutise sees (2 tk) on liiga sügavad. Mõnda aega tagasi kukkus üks eakas välisturist renni tõttu ratastoolist välja ja vigastas tõsiselt oma põlvi vajades kiirabi. Rennid vajalik restiga katta, asendada laugematega vms.",,1536042438000,1,,bec7319c-6948-49ee-8227-420dba262f1b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7472901689144,59.434483886882
836,Ohtlik ristmik,,1536042256000,2,,4917c587-eca1-45b0-b028-8c1fdd162cc5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6957199232035,59.3906695888438
837,"Vana raudteetammi võiks edukalt kasutada kergliiklusteena. Hetkel kohtab siin kalmistu taga pidevalt kahtlast kontikenti, süstlaid ja lõhutuid pudeleid vedelemas. Tee annaks ühendada Tuisu tänavani.",,1536042256000,2,,0a2a2297-b66a-4997-b5e5-2c42250c2b5e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7170951164307,59.3938704659936
838,"Jalakäijatega ruumi jagamine kurvide ja langusega teel on lihtsal ohtlik. Jalgrattur ei näe nurga taha, kus võib olla nii vastutulev rattur, jalakäija või veel miskit muud.",,1536043207000,2,,15c239cc-2ef2-4fec-a58b-1a908485bf5d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.680310096605,59.3901608041901
839,"Võimatu aru saada, et siin (seebi tn) peaks kulgema rattatee.",,1536042256000,2,,cb9f2f67-296d-4d38-b0f7-0772a5ad4164,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7283542320022,59.4056178009312
840,,,1536043881000,1,,695040a8-7f98-45d1-8362-9475f4e2b512,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7460972033718,59.4292957255681
841,"Alles renoveeriti, aga ikka jäeti 2 cm äärekivi krt.",,1536044091000,0,,5c583fcc-4b95-4c0f-a8f9-0bd5ae8c061f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7011546891352,59.4257963461286
842,Suure puu tõttu on üks väike teelõik vaid 1 cm laiune. Tuleks sealt asfaldit laiendada.,,1536044091000,2,,8dd69738-4840-4052-88ea-3394a8606d7e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.693350184947,59.429856360316
843,,,1536044091000,0,,2aab96d9-ec05-43a3-87f3-6e1f4a075876,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6893307015561,59.4299225943353
844,"Kuidagi on vaja saada üle tee, aga kahjuks pole see võimalik.",,1536044239000,2,,8d34c5de-4f3d-4db1-9793-e3af81356975,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7592822785163,59.4136197379158
845,Bussipeatuses on väga kitsas,,1536044091000,2,,8636c1b4-5b96-4441-a5f4-a0af2d3ab3e3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6969224980463,59.4212379972042
846,"Post keset teed, niigi bussipeatuses kitsas.",,1536044091000,2,,83281e60-0b17-4700-becd-ea8579aeb72f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6939847826766,59.4176055789531
847,,,1536044091000,0,,3b9a331a-9dc5-4e30-be42-8bc658912fcd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6858287365113,59.4089408680083
848,Trepp + mitte nii turvaline ülesõit-/käik inimestele,,1536044239000,0,,dd16aa85-7536-4556-8f23-b73dca67f325,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7461633806608,59.4133799292751
849,"Marja tänaval on nii palju ruumi, et korralik jalgrattatee oleks kasulik. See ühendaks Mustamäe tee ja kortermajade piirkonna Stroomi-Nõmme kergliiklusteega.",,1536044091000,2,,942a93a0-1391-476b-ac95-42142bcb0f94,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6930807770433,59.4240428389972
850,Metsarada väga liivane. Raske läbi sõita.,,1536044091000,1,,6a51e849-dd7a-47d6-8003-dbd6d3690df3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6225264819354,59.3792209613545
851,Suvel ilusate ilmadega on siit keeruline inimeste vahel mööda saada. Laste mänguautode kaootiline liikumine tuleks kõrvaldada.,,1536044091000,2,,ac46127e-092b-4da7-a5ba-98740ee2805f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7937552363076,59.4435943300717
852,Võiks olla korralik raudteeületuskoht nii jalakäijatele kui ratturitele. See on otsetee Männiku tee ja Viljandi mnt vahel,,1536044091000,2,,d59de22a-a5bc-4f80-b0c2-e56e4fe023e5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7206757281901,59.3813206068185
853,mändide juured on asfaldi üles tõstnud,,1536049384000,1,,f6f76143-3149-4e27-aec2-217d47289673,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6899722020049,59.4413937599898
854,"Viaduktilt alla sõites teevad lapsed autol ukse lahti, et kooli minna ja seda keset laskumist, väga ohtlik ratturile ja lapsele, kes ei pruugi märgata.",,1536050000000,2,,600faa48-2ea0-47b0-bb67-9ab97c127664,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7428856677258,59.42244430971
855,Kuidas siia rattateele peaks rattaga saama? Pika tn ääre kivid on ca 20 cm kõrged.,,1536050249000,0,,56385512-f38d-4502-a113-47bfa5ec961b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7494227040263,59.4426888025323
856,"Pikk tn on kogu ulatuses väga konarlik ja ei saa ka kõnniteest kasutada, need on kitsad, 20 cm ääre kiviga ja ka päris halvas olukorra. Raekoja platsi kandis on sõidutee pisut paremas seisukorras, kivid ühtlasemalt.",,1536050249000,1,,aea26eeb-bbab-4b4d-838b-3ca290c66eda,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7486736194186,59.4412794755511
857,See kruusatee ei ole linnarattaga mugavalt sõidetav (ainuke variant 2018 suvel-sügisel Põhja pst sõita). Tolmab ka.,,1536050249000,1,,9f50b213-4ea9-4ff8-b05b-abc07e450a72,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7446591009969,59.4441634512998
858,"Tartu mnt kergliiklustee on kogu ulatuses üks suur naljanumber. Rahuliku tempoga takistussõitjale (jalakäijad, puud) võib-olla sobib, aga kiiresti seal ei saa kulgeda. Müra ka kohutav.",,1536050945000,2,,bceba022-7c1a-4e74-8cf4-52833d57501a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7690369373234,59.4316141394982
859,Kõrge äärekivi,,1536052842000,0,,e3125196-b3a1-4084-b408-ceb7de49ae99,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7517386874954,59.4402743638919
860,,,1536052843000,1,,33c50556-6606-463a-a2d1-869c7c0fd4b3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7716367421834,59.4384064362785
861,,,1536055340000,0,,58e77729-1414-4de8-9c3a-160a6221ddf2,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/861/attachments/61?token=,1539347645000,TallinnGIS,1539348342000,,24.7579440905059,59.4381725972963
862,Torupiire ees kõige madalamas äärekivi kohas,,1536055340000,0,,abe2ad21-3f1f-41bd-9a61-12ce6cd21a16,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/862/attachments/62?token=,1539347645000,TallinnGIS,1539348342000,,24.7576466706116,59.4382182485268
863,"Ohtlikud rauast torujupid turritavad teest välja, lisaks mõned ootavatud augud katendis.",,1536055340000,1,,7f200c7e-0f05-41ad-b97d-e5245ab8c80b,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/863/attachments/63?token=,1539347645000,TallinnGIS,1539348343000,,24.7794778584769,59.427143633051
864,Kõrge äärekivi.,,1536055340000,0,,7e374a01-972f-4a96-9854-ef76e57a8c8c,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/864/attachments/64?token=,1539347645000,TallinnGIS,1539348343000,,24.7556418751629,59.4281210323195
865,"Kõnnitee lõpeb lihtsalt ära, teeületusvõimalus puudub.",,1536055340000,2,,d122c862-3852-4ba7-84fe-1b462e91eeea,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/865/attachments/65?token=,1539347645000,TallinnGIS,1539348344000,,24.7478783228995,59.424624052979
866,"Siin lõpeb jalgratturi jaoks tee ja ta peab minema sõiduteele. Ülekäigurajalt saab üle, kuid enam tee peale ei saa (enne Hallivanamehe bussipeatust).",,1536056308000,0,,c1609dec-a813-4a89-923c-591fe71ccc28,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7326133490285,59.405817323576
867,"Rattaraja algus on ebaselge, punane rattarada võiks alata ülekäigult ning ülekäigu juures peaks olema autojuhte hoiatav liiklusmärk.",,1536055340000,2,,634428b7-4a9a-4ffd-a6d3-81f3e511b0be,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/867/attachments/66?token=,1539347645000,TallinnGIS,1539348345000,,24.7406236079543,59.4201192772745
868,Punasest tänavast kuni Vikerlase ristumiseni on tee väga ebatasane,,1536057371000,1,,56b9b5d7-c4fd-428f-8bc4-fd81f597e079,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8455852494305,59.4379567114554
869,Rulluisutaja vaatepunktist on tee ületuse nupu asukoht ohtlik - munakivid ja languse peal väga tee ääres. Jalgratturitele aga võib-olla täiesti piisav.,,1536057371000,2,,d0e7bc66-f99a-4091-a352-4984bce41036,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6849041188599,59.4296109542391
870,Siia on vaja ülekäigu rada! THK kooli lapsed peavad saama teed ületada ohutult.,,1536061389000,2,,d4fa089a-2d8f-4251-a279-1de6bb08e574,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7038784236998,59.4137422321439
871,Äärekivi 8-10 cm. Vabaduse platsilt ega vanalinnast tulles ei saa Kaarli puiestee rattarajale.,,1536062968000,0,,25dadeb8-9163-4d1e-8679-5e1a52ace3a7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7433559990507,59.4332556810829
872,"Jalgrattatee jääb bussiraja alla. Kui buss möödub, ei mahu rattur ära.",,1536064419000,2,,30085ec1-dcb5-4597-b2a0-e7f237c8f252,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/872/attachments/67?token=,1539347645000,TallinnGIS,1539348347000,,24.7423243874904,59.427120962844
873,Kõnnitee on liiklemiseks (eriti rulluiskudel) väga kehvas seisus.,,1536065093000,1,,22a7ea1f-3372-45a4-9ce5-0ed40b4232b3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6500490582732,59.4108258167222
874,"Bussid (eriti ATKO liinide omad) kalduvad valimatult rattarajale, põhjustades eluohtlike olukordi. Siia tuleks kaaluda eraldatud rattatee või jagatud kergliiklustee rajamist sõidutee arvelt. Olemasolev kõnnitee on kitsas ja seal ei saa samuti sõita",,1536067255000,2,,68abd4d5-9823-40ef-8d53-9d8558159979,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7331648659956,59.4346926714213
1874,"Kergliiklusteel puudub loogiline lõpp - nii Kotzebue (kuni Vana-Kalamajani) ja Kopli tn võiks olla kergliiklustee, puudub mistahes loogiline ühendu Balti jaamaga",,1536067255000,2,,1ab127ac-74c7-44de-ac6d-5585269d973d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7350649756405,59.4419594144132
1875,Kergliiklustee lõppeb ootamatult ja ebaloogiliselt.,,1536067255000,2,,38b03a42-5e7a-44e9-bbed-ca60b4c5606c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7315107623252,59.44149468223
1876,"Kas olete kaalunud lisada siia tunnelisse märgistust, mis ütleks et kõik liiklejad hoiaksid teel paremale. s.h. need kes tulevad peatusest.",,1536070126000,2,,02a2d91a-08ef-49c7-b359-ed172026e52b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.771963608474,59.4212212010873
1877,Puudub rattatee märgistus. Kõik kooserdavad kus juhtub. Sadu meetreid varem võis küll märk olla aga ega keegi seda ei mäleta.,,1536070126000,2,,b1a4dedb-128a-4277-aa01-bf8bd743b4f3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7440698438781,59.4188879589069
1878,Lõigul Smuuli ristmikult linna piirini kõrged äärekivid.,,1536070126000,0,,475c3443-1111-46c1-a286-4f91157d4a6a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8568061426088,59.4158808788303
1879,Tavaline kitsas kõnnitee. Kust otsast kergliiklustee?,,1536085669000,2,,a72fd806-b1fe-417e-9185-b74e4c83ea63,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7043326129448,59.4202040449479
1880,,,1536085669000,0,,373115f8-b5bf-42f2-8230-520cd3cdafe4,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7047988321568,59.3947829437655
1881,Komeedi tänavalt tulles puudub tee ületamise ja/või vasakpöörde sooritamise võimalus. Ratturina tuleb sõita mööda kõnniteed Vana-Lõuna suunal kuni Väike-Ameerika tänavani ning alles seejärel on võimalik reastuda jalgrattarajale.,,1536088314000,2,,73ee6620-b9f6-4637-aa6c-6a795a6ae6af,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7271991932531,59.426785471238
1882,"Üleregulatsioon, ohtlikkussaar - tuleks eemaldada. Ka jalakäijale ei ole seda vaja.",,1536088314000,2,,ad8b8db7-b21e-45c2-8938-e6e8f86cfbf8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7291023749099,59.4248807866068
1883,"Üleregulatsioon, ohtlikkussaar - tuleks eemaldada. Ka jalakäijale ei ole seda vaja.",,1536088314000,2,,65524800-dd1f-4535-8fea-7e8e585df1ee,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7321365699161,59.4231150584808
1884,"Üleregulatsioon, ohtlikkussaar - tuleks eemaldada. Ka jalakäijale ei ole seda vaja.",,1536088314000,2,,3541d91d-5495-430b-8e0a-69c7e601a784,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7250406452458,59.4295030242569
1885,"1,5 sõidurea asemel võiks olla 1 sõidurida + kahesuunaline jalgrattarada. Siit ei sõida autod kõrvuti läbi, kuna liiga kitsas on.",,1536088314000,2,,78f7c461-0310-451c-a54f-89b5e20c3f7b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7256649877475,59.4363034463231
1886,Kõvakatteta tee jupp muidu väga mõnusal jalgratta-trassil. Mingi imelik konteiner on ka sadanud taevast alla just selle koha peale...,,1536088314000,1,,499cb734-16ed-48a3-8bc5-1ba5d166470c,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/1886/attachments/68?token=,1539347645000,TallinnGIS,1539348352000,,24.6996497675902,59.4124392168592
1887,Tunnelist väljudes lõpeb rattatee ja edasi saab ainult mööda kõnniteed või sõiduteed. Ühtegu suunavat viita ei ole ja üle tee saab ainult mööda zebra.,,1536091045000,2,,9400ae90-67ab-4a1c-9eb1-b187f459cef4,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7576864934714,59.4142571609065
1888,Tänavavalgustuspostid on keset rattateed ja suur oht on otsa sõita kui tähelepanu hajub. Võiks teekatte märgistuega tähistada ohtliku ala mis jääb postide vahele.,,1536091045000,2,,244a5830-3933-420d-95f0-00e9d9f70eb5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7858187627378,59.4223232499677
1889,"Kaart vigane, kõnnitee tähistatud jalgratta- ja jalgteena",,1536092448000,2,,c6c1d5f6-33a9-4ea0-989b-4257c5e07127,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6882840418747,59.4028226733653
1890,Äkkiline jalgrattatee lõpp,,1536092597000,0,,ad009127-da31-4954-ab76-d6f523f136f3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7238864482826,59.4339210323513
1891,,,1536092597000,0,,6c9e04b7-6c3e-490e-8669-0f0568f0aecd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7285188254545,59.4422439863404
1892,,,1536092597000,0,,bfba5e9b-07f3-4cbe-a6d2-f916a415e402,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7261053782483,59.4427893373803
1893,Absurdne olukord. Liiklusseadust täitev jalgrattur peab Vabaduse väljaku suunas sõitma KOLMANDAS (!!!) sõidureas.,,1536092448000,2,,f3d87c72-d322-4c76-886c-f6936f50d7ee,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7464839753277,59.4329580558003
1894,,,1536092597000,0,,9f11c69c-668c-4cc7-be2c-b5e64cf62a36,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7233134441185,59.4438544947057
1895,,,1536092597000,0,,aecab5fe-f3dd-4285-ae3f-5c3e8807fc86,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7232897760675,59.4438379989821
1896,Liiklusseadust täitev jalgrattur peab siin sõitma tesises sõidureas! Seda mõlemas suunas kogu Estonia pst. ulatuses!,,1536092448000,2,,ad64fa07-dac3-47b7-83e1-9fc3ef627054,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7493451757907,59.433463534633
1897,"Järjekordne näide jalgrattavaenulikust Tallinna liikuskorraldusest. Teega külgnevale alale sõitja peaks jalgratturile teed andma, mitte vastupidi!",,1536092448000,2,,73165763-031b-48d1-b898-831d91107ac8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6375370819139,59.4311531420552
1898,"Tüüpiline Tallinna jalgrattavaenulik liikluskorraldus. Kõrvalteelt sõitja peaks andma teed peateel liiklevale jalgratturile, mitte vastupidi!",,1536092448000,2,,36ae63f1-7eda-4e67-a685-4afa834a21bc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.5996834251303,59.4377642518427
1899,"Tüüpiline Tallinna jalgrattavaenulik liikluskorraldus. Kõrvalteelt sõitja peaks andma teed peateel liiklevale jalgratturile, mitte vastupidi!",,1536092448000,2,,b1581a5b-25aa-4cb4-a11c-25c5120914ad,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.5981396804074,59.4392093726199
1900,"Tüüpiline Tallinna jalgrattavaenulik liikluskorraldus. Kõrvalteelt sõitja peaks andma teed peateel liiklevale jalgratturile, mitte vastupidi!",,1536092448000,2,,5f7c9d12-abe9-49b6-b43c-3492efeca71f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.5976810795208,59.4396496534461
1901,"Tüüpiline Tallinna jalgrattavaenulik liikluskorraldus. Kõrvalteelt sõitja peaks andma teed peateel liiklevale jalgratturile, mitte vastupidi!",,1536092448000,2,,7597f297-9e2e-46a3-bad7-6d63ccb7bded,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6037258432546,59.4364299952304
1902,Lapse kooliteel ratta jaoks liiga kõrge äärekivi.,,1536100533000,0,,a4957c6a-434c-4afc-92ad-fbe1618c8487,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7062735888891,59.4454325923128
1903,"Rattateel on tihedalt veerenne. Viie meetri tagant veerenn. Sõidan selle lõigu sõiduteel, muidu arvuti hüppab rattakorvis ja üldse üsna ebamugav. Käin sealt kaudu tööle ja näen ka teisi rattureid seda lõiku vältimas. Seal pole need ka vajalikud.",,1536100533000,1,,ff631649-0695-41a3-a933-d59510fa464c,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/1903/attachments/69?token=,1539347645000,TallinnGIS,1539348357000,,24.724619340661,59.4450039903074
1904,Jalakäija tee muuta jalgratta ja jalakäija ühiseks kasutamiseks.,,1536100533000,2,,8038b7a1-4080-4c96-9b73-745fbf6e4a88,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7174811122939,59.4462543671072
1905,Kitsas nii kõnni- kui autoteel,,1536127678000,2,,acd8270c-ec0e-46ca-8381-e6651cd694a0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7672469586348,59.4396335043688
1906,Siia on vaja rattarada ja selget võimalust Tehnikasse pööramiseks.,,1536127967000,2,,766f9d28-886d-4578-a2b0-98e4fcd6d71e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7221252288205,59.4343071580908
1908,"Rattafoor ja rada, mis laseb ratturitel ületada Rannamäe teed/Toompuiesteed",,1536127967000,2,,1d80f567-9994-4ad9-88f2-6aa360c806bf,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7392889739813,59.4401829406461
1909,"Siin tegelikult rattatee ei jätku, erinevalt kaardil märgitust. Vaja on rattatee märgistus Soost edasi",,1536127967000,2,,289ef2d7-848e-4796-85f5-afa33562d39c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7312047763757,59.4470256209496
1910,"Siin on piisavalt laiust, et märkida maha rattarada, mis on siin Tulikasse minekuks väga vajalik.",,1536127967000,2,,70044fbd-be0a-45ae-a266-c74662b2e909,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7183812511697,59.4338621169939
1914,"Lai ja vähese autoliiklusega tee, võiks leida võimaluse muuta kergliiklus kahesuunaliseksk",,1536130919000,2,,8752cd4b-0a35-4ca6-9b59-11955c83c097,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7383339175887,59.4420572586661
1915,"Kitsad kõnniteed ja lai sõidutee, võiks leida võimaluse kergliikluse kahesuunaliseks muutmiseks.",,1536130919000,2,,67b3302e-2562-4e68-a294-9fd44f799c52,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.73185897109,59.4340726750092
1916,"Lai vähese autoliiklusega sõidutee, kitsas kõnnitee - kergliikluse võiks muuta kahesuunaliseks.",,1536130919000,2,,c1aad09c-f867-417d-938e-cf729545690b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7314564641262,59.4331296167222
